task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Optimisation step #35,2026-03-09T19:41:09,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06668676063418388,4.5767215992722007e-08,6.812787985522385e-07,360.0,230.72261397452755,10.0,6.965472921729093e-06,4.465003570430781e-06,1.9337141679392927e-07,1.1623847908953763e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,81,3020.84130859375,5734.0,0.4,4848.109375,13.558097839355469,0.02734375
Optimisation step #36,2026-03-09T19:41:09,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06640523672103882,2.7861851461396823e-08,4.16460154772602e-07,360.0,0.0,10.0,6.885133683681515e-06,0.0,1.911526235441371e-07,7.0762863072256605e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,73,3020.84130859375,5734.0,0.4,4854.47265625,13.561820983886719,0.02734375
Optimisation step #37,2026-03-09T19:41:09,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06804221495985985,2.9825055889136895e-08,4.368956358213136e-07,360.0,0.0,10.0,7.370273768901841e-06,0.0,2.0462249716122964e-07,7.5748962660630945e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3020.84130859375,5734.0,0.5,4860.74609375,13.567108154296875,0.02734375
Optimisation step #38,2026-03-09T19:41:09,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06659848988056183,4.829774866847365e-08,7.220987127644358e-07,360.0,284.6908743887611,10.0,6.744576618075379e-06,5.334726481009966e-06,1.8724343842930245e-07,1.2266546537514661e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,71,3020.84130859375,5734.0,0.5,4861.2265625,13.568058013916016,0.02734375
Optimisation step #39,2026-03-09T19:41:10,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06664377450942993,4.717151745112452e-08,7.049316288948565e-07,360.0,260.8733708732654,10.0,6.835998222231882e-06,4.95472619377324e-06,1.8978461416231243e-07,1.198050903016744e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,75,3020.84130859375,5734.0,0.5,4861.82421875,13.568538665771484,0.02734375
Optimisation step #40,2026-03-09T19:41:10,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06645908579230309,4.41081722496254e-08,6.587997420238147e-07,360.0,229.9615800781802,10.0,6.721437349915512e-06,4.294447862207562e-06,1.8660274023811052e-07,1.1202487952361167e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,80,3020.84130859375,5734.0,0.5,4867.8125,13.573585510253906,0.02734375
Optimisation step #41,2026-03-09T19:41:10,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06672021374106407,3.0321649866761426e-08,4.523541756369624e-07,360.0,0.0,10.0,7.492992281913757e-06,0.0,2.0802773328290993e-07,7.70102001519668e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,74,3020.84130859375,5734.0,0.4,4873.84375,13.57861328125,0.02734375
Optimisation step #42,2026-03-09T19:41:11,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.069838996976614,2.6968289868941636e-08,3.840500737070807e-07,360.0,0.0,10.0,6.664323061704642e-06,0.0,1.8501861227883149e-07,6.849341673983501e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,95,3020.84130859375,5734.0,0.5,4874.24609375,13.580524444580078,0.02734375
Optimisation step #43,2026-03-09T19:41:11,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06962669640779495,4.528959428676995e-08,6.493557359516419e-07,360.0,246.4491247897094,10.0,6.71689659357069e-06,4.599170338792646e-06,1.8647575957907628e-07,1.1502542691942423e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,72,3020.84130859375,5734.0,0.5,4874.7421875,13.580764770507812,0.02734375
Optimisation step #44,2026-03-09T19:41:11,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06689251214265823,4.4140487185891905e-08,6.542555260622547e-07,360.0,229.6629268536923,10.0,6.729709729552278e-06,4.2941701110521535e-06,1.8681538187795246e-07,1.121069522248239e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,72,3020.84130859375,5734.0,0.5,4880.90234375,13.583881378173828,0.02734375
Optimisation step #45,2026-03-09T19:41:11,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.0670856162905693,4.2576502399091555e-08,6.297753886521852e-07,360.0,212.25888270894097,10.0,6.68537691235542e-06,3.9425031701512125e-06,1.8559802944461513e-07,1.0813478111951268e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,75,3020.84130859375,5734.0,0.6,4886.9921875,13.58892822265625,0.02734375
